Dates,Total Consumption,was_missing,DayOfWeek,DayOfMonth,Month,Quarter,DayOfYear,WeekOfYear,Year,DayOfWeek_sin,DayOfWeek_cos,DayOfYear_sin,DayOfYear_cos,Month_sin,Month_cos,lag_1,lag_7,lag_30,lag_365,rolling_mean_7,rolling_std_7,rolling_mean_30,rolling_std_30
2021-11-14,3321.2000000000003,0,6,14,11,4,318,45,2021,-0.7818314824680299,0.6234898018587334,-0.7262249146041543,0.6874571793269664,-0.5000000000000004,0.8660254037844384,3404.9,3087.5999999999995,3677.7,3403.8,3358.128571428572,53.993879723722,3433.47,193.60289815086466
2021-11-15,3429.2000000000003,0,0,15,11,4,319,46,2021,0.0,1.0,-0.7142921172691032,0.699847677146407,-0.5000000000000004,0.8660254037844384,3321.2000000000003,3257.0,3706.7,3423.4,3382.7285714285717,36.69712587682849,3424.2200000000003,186.60091177661053
2021-11-16,3463.4999999999995,0,1,16,11,4,320,46,2021,0.7818314824680298,0.6234898018587336,-0.7021479494046978,0.7120310787787131,-0.5000000000000004,0.8660254037844384,3429.2000000000003,3367.0,3556.7,3339.8,3396.514285714286,46.59468598354877,3421.1133333333332,185.08893805007924
2021-11-17,3454.3,0,2,17,11,4,321,46,2021,0.9749279121818236,-0.22252093395631434,-0.6897960046655887,0.7240037789593305,-0.5000000000000004,0.8660254037844384,3463.4999999999995,3398.2,3532.1000000000004,3009.7,3404.5285714285715,51.49940822591862,3418.5199999999995,184.02221455105956
2021-11-18,3406.8,0,3,18,11,4,322,46,2021,0.43388373911755823,-0.900968867902419,-0.6772399381909491,0.7357622347736527,-0.5000000000000004,0.8660254037844384,3454.3,3355.5,3576.5000000000005,2808.4999999999995,3411.8571428571427,46.7948308093636,3412.8633333333332,181.59075147977347
2021-11-19,3324.7000000000003,0,4,19,11,4,323,46,2021,-0.433883739117558,-0.9009688679024191,-0.6644834655228552,0.7473029667054297,-0.5000000000000004,0.8660254037844384,3406.8,3403.1000000000004,3636.0,2870.2,3400.657142857143,57.416805238625635,3402.486666666666,177.24261325658497
2021-11-20,3337.0,0,5,20,11,4,324,46,2021,-0.9749279121818236,-0.2225209339563146,-0.6515303615068021,0.75862255966641,-0.5000000000000004,0.8660254037844384,3324.7000000000003,3404.9,3635.6,3095.8,3390.957142857143,62.12318024546272,3392.5333333333333,172.0072158336707
2021-11-21,3204.0,0,6,21,11,4,325,46,2021,-0.7818314824680299,0.6234898018587334,-0.6383844591746642,0.769717664006921,-0.5000000000000004,0.8660254037844384,3337.0,3321.2000000000003,3683.499999999999,3209.7000000000003,3374.214285714286,92.44853394495843,3376.55,166.21830213763374
2021-11-22,3351.7,0,0,22,11,4,326,47,2021,0.0,1.0,-0.6250496486104377,0.7805849965070866,-0.5000000000000004,0.8660254037844384,3204.0,3429.2000000000003,3617.8,3262.3,3363.1428571428573,89.35492631715124,3367.68,159.87957191974792
2021-11-23,3430.5,0,1,23,11,4,327,47,2021,0.7818314824680298,0.6234898018587336,-0.6115298757991053,0.7912213413483807,-0.5000000000000004,0.8660254037844384,3351.7,3463.4999999999995,3421.8,3287.0999999999995,3358.4285714285716,83.88054431324578,3367.9700000000003,159.9889762366203
2021-11-24,3460.7000000000007,0,2,24,11,4,328,47,2021,0.9749279121818236,-0.22252093395631434,-0.5978291414589552,0.801623551065242,-0.5000000000000004,0.8660254037844384,3430.5,3454.3,3524.1000000000004,3267.6000000000004,3359.342857142857,85.12533616464347,3365.856666666667,158.26494521863629
2021-11-25,3469.6,0,3,25,11,4,329,47,2021,0.43388373911755823,-0.900968867902419,-0.5839514998576998,0.8117885474764613,-0.5000000000000004,0.8660254037844384,3460.7000000000007,3406.8,3600.6,3178.1,3368.3142857142857,93.82518191778519,3361.49,153.29397124704593
2021-11-26,3482.9,0,4,26,11,4,330,47,2021,-0.433883739117558,-0.9009688679024191,-0.5699010576127624,0.821713322596059,-0.5000000000000004,0.8660254037844384,3469.6,3324.7000000000003,3586.8,3269.7000000000003,3390.914285714286,100.39202206967893,3358.0266666666666,149.14563106027717
2021-11-27,3454.8,0,5,27,11,4,331,47,2021,-0.9749279121818236,-0.2225209339563146,-0.5556819724760489,0.8313949395234058,-0.5000000000000004,0.8660254037844384,3482.9,3337.0,3576.0000000000005,3329.0,3407.7428571428572,99.71925352613903,3353.9866666666667,144.61020313440966
2021-11-28,3306.6000000000004,0,6,28,11,4,332,47,2021,-0.7818314824680299,0.6234898018587334,-0.5412984521036173,0.8408305333122887,-0.5000000000000004,0.8660254037844384,3454.8,3204.0,3549.8,3291.6,3422.4000000000005,66.93090965068056,3345.8799999999997,139.9978211653132
2021-11-29,3387.2,0,0,29,11,4,333,48,2021,0.0,1.0,-0.5267547528105542,0.8500173118187018,-0.5000000000000004,0.8660254037844384,3306.6000000000004,3351.7,3488.1,3175.2,3427.471428571429,61.83175328491524,3342.516666666667,137.65571266709424
2021-11-30,3415.1,0,1,30,11,4,334,48,2021,0.7818314824680298,0.6234898018587336,-0.5120551783114646,0.8589525565270845,-0.5000000000000004,0.8660254037844384,3387.2,3430.5,3377.3,3217.7,3425.2714285714287,61.97982774758214,3343.7766666666666,138.15715609989132
2021-12-01,3350.4000000000005,0,2,1,12,4,335,48,2021,0.9749279121818236,-0.22252093395631434,-0.4972040784469378,0.8676336233547726,-2.4492935982947064e-16,1.0,3415.1,3460.7000000000007,3420.4,3227.7000000000003,3409.514285714286,65.3981760339863,3341.443333333333,137.4075229665998
2021-12-02,3277.0,0,3,2,12,4,336,48,2021,0.43388373911755823,-0.900968867902419,-0.4822058478963526,0.8760579434344281,-2.4492935982947064e-16,1.0,3350.4000000000005,3469.6,3454.0999999999995,3187.7000000000003,3382.0000000000005,75.62188836574195,3335.54,136.1996420067219
2021-12-03,3334.7,0,4,3,12,4,337,48,2021,-0.433883739117558,-0.9009688679024191,-0.46706492487743034,0.8842230238742036,-2.4492935982947064e-16,1.0,3277.0,3482.9,3389.0000000000005,3300.9,3360.828571428571,62.22391593500347,3333.7300000000005,135.82498665562454
2021-12-04,3352.9,0,5,4,12,4,338,48,2021,-0.9749279121818236,-0.2225209339563146,-0.451785789832884,0.8921264484954345,-2.4492935982947064e-16,1.0,3334.7,3454.8,3066.9,3345.2,3346.2714285714287,46.51120704682887,3343.2633333333333,126.14265182402004
2021-12-05,3286.3,0,6,5,12,4,339,48,2021,-0.7818314824680299,0.6234898018587334,-0.4363729641045924,0.8997658785476209,-2.4492935982947064e-16,1.0,3352.9,3306.6000000000004,2942.999999999999,3395.2000000000003,3343.371428571428,49.9059687240545,3354.706666666667,101.80317024172102
2021-12-06,3420.5000000000005,0,0,6,12,4,340,49,2021,0.0,1.0,-0.42083100859565564,0.9071390534005044,-2.4492935982947064e-16,1.0,3286.3,3387.2,3066.8,3386.7999999999997,3348.128571428572,55.9956758534651,3366.496666666667,86.66643737812524
2021-12-07,3502.3,0,1,7,12,4,341,49,2021,0.7818314824680298,0.6234898018587336,-0.4051645224207563,0.9142437912130223,-2.4492935982947064e-16,1.0,3420.5000000000005,3415.1,3087.5999999999995,3409.8,3360.5857142857144,78.53925618380559,3380.32,72.5752232823509
2021-12-08,3543.4,0,2,8,12,4,342,49,2021,0.9749279121818236,-0.22252093395631434,-0.3893781415452015,0.9210779895789526,-2.4492935982947064e-16,1.0,3502.3,3350.4000000000005,3257.0,3389.9999999999995,3388.157142857143,104.08851773279478,3389.866666666667,74.60258539170555
2021-12-09,3566.5,0,3,9,12,4,343,49,2021,0.43388373911755823,-0.900968867902419,-0.37347653741307074,0.9276396261490467,-2.4492935982947064e-16,1.0,3543.4,3277.0,3367.0,3257.1000000000004,3429.5142857142855,109.91200159781957,3396.516666666667,81.10244727517929
2021-12-10,3569.8,0,4,10,12,4,344,49,2021,-0.433883739117558,-0.9009688679024191,-0.3574644155648614,0.9339267592294762,-2.4492935982947064e-16,1.0,3566.5,3334.7,3398.2,3352.4999999999995,3463.100000000001,112.01057985744539,3402.2366666666667,87.05791367436709
2021-12-11,3551.2000000000003,0,5,11,12,4,345,49,2021,-0.9749279121818236,-0.2225209339563146,-0.34134651424503615,0.9399375283564133,-2.4492935982947064e-16,1.0,3569.8,3352.9,3355.5,3390.0,3491.4285714285716,104.30582780596202,3408.76,90.69130513773848
2021-12-12,3412.0,0,6,12,12,4,346,49,2021,-0.7818314824680299,0.6234898018587334,-0.3251276029999093,0.9456701548465688,-2.4492935982947064e-16,1.0,3551.2000000000003,3286.3,3403.1000000000004,3412.6,3509.3857142857146,67.39459495072879,3409.0566666666664,90.68670846355714
2021-12-13,3528.8,0,0,13,12,4,347,50,2021,0.0,1.0,-0.30881248126625377,0.9511229423235357,-2.4492935982947064e-16,1.0,3412.0,3420.5000000000005,3404.9,3416.3,3524.8571428571436,54.85264676516817,3413.186666666667,93.27522764353988
2021-12-14,3587.8,0,1,14,12,4,348,50,2021,0.7818314824680298,0.6234898018587336,-0.29240597695107734,0.9562942772197719,-2.4492935982947064e-16,1.0,3528.8,3502.3,3321.2000000000003,3350.4,3537.0714285714284,58.39739475599267,3422.0733333333337,96.84093938118323
2021-12-15,3598.8,0,2,15,12,4,349,50,2021,0.9749279121818236,-0.22252093395631434,-0.27591294500296043,0.9611826292540837,-2.4492935982947064e-16,1.0,3587.8,3543.4,3429.2000000000003,3273.9,3544.9857142857145,62.97280970312773,3427.726666666667,102.0800190970332
2021-12-16,3625.9,0,3,16,12,4,350,50,2021,0.43388373911755823,-0.900968867902419,-0.2593382659754056,0.9657865518844574,-2.4492935982947064e-16,1.0,3598.8,3566.5,3463.4999999999995,3209.7000000000003,3553.471428571429,69.96862902487572,3433.1400000000003,108.16707893586337
2021-12-17,3644.6,0,4,17,12,4,351,50,2021,-0.433883739117558,-0.9009688679024191,-0.2426868445825954,0.9701046827361175,-2.4492935982947064e-16,1.0,3625.9,3569.8,3454.3,3321.7,3564.157142857143,78.11546703744328,3439.483333333334,114.82578132750189
2021-12-18,3626.4,0,5,18,12,4,352,50,2021,-0.9749279121818236,-0.2225209339563146,-0.22596360824801906,0.974135744004672,-2.4492935982947064e-16,1.0,3644.6,3551.2000000000003,3406.8,3405.0000000000005,3574.9000000000005,81.14860853193008,3446.8033333333337,119.57193905425876
2021-12-19,3477.9,0,6,19,12,4,353,50,2021,-0.7818314824680299,0.6234898018587334,-0.20917350564635637,0.9778785428342386,-2.4492935982947064e-16,1.0,3626.4,3412.0,3324.7000000000003,3437.8,3584.3142857142857,60.2256431699979,3451.9100000000003,117.42957493308684
2021-12-20,3631.1,0,0,20,12,4,354,51,2021,0.0,1.0,-0.19232150523909483,0.9813319716704275,-2.4492935982947064e-16,1.0,3477.9,3528.8,3337.0,3474.3,3598.9285714285716,56.82545539592531,3461.7133333333336,119.75881432777831
2021-12-21,3710.1,0,1,21,12,4,355,51,2021,0.7818314824680298,0.6234898018587336,-0.17541259380427843,0.9844950085880858,-2.4492935982947064e-16,1.0,3631.1,3587.8,3204.0,3527.9,3616.4,70.08718380228554,3478.583333333334,117.8346154964456
2021-12-22,3732.2,0,2,22,12,4,356,51,2021,0.9749279121818236,-0.22252093395631434,-0.15845177496083632,0.9873667175937016,-2.4492935982947064e-16,1.0,3710.1,3598.8,3351.7,3506.999999999999,3635.457142857143,81.68122707908465,3491.2666666666673,124.02181769498263
2021-12-23,3758.3,0,3,23,12,4,357,51,2021,0.43388373911755823,-0.900968867902419,-0.14144406768794202,0.9899462489023779,-2.4492935982947064e-16,1.0,3732.2,3625.9,3430.5,3395.7,3654.371428571428,93.56433997142273,3502.1933333333336,132.6251365713692
2021-12-24,3784.8,0,4,24,12,4,358,51,2021,-0.433883739117558,-0.9009688679024191,-0.12439450483979998,0.9922328391893008,-2.4492935982947064e-16,1.0,3758.3,3644.6,3460.7000000000007,3420.0499999999997,3674.4,105.3833003848446,3512.9966666666664,141.99767478264468
2021-12-25,3717.499999999999,0,5,25,12,4,359,51,2021,-0.9749279121818236,-0.2225209339563146,-0.10730813165636247,0.9942258118156161,-2.4492935982947064e-16,1.0,3784.8,3626.4,3469.6,3444.4,3687.4142857142856,104.08478000444585,3521.26,146.52606123379266
2021-12-26,3575.6,0,6,26,12,4,360,51,2021,-0.7818314824680299,0.6234898018587334,-0.09019000427034513,0.9959245770286599,-2.4492935982947064e-16,1.0,3717.499999999999,3477.9,3482.9,3468.75,3701.371428571428,73.30806491072413,3524.35,146.66659528472485
2021-12-27,3661.9,0,0,27,12,4,361,52,2021,0.0,1.0,-0.07304518821104743,0.9973286321364752,-2.4492935982947064e-16,1.0,3575.6,3631.1,3454.8,3517.4500000000003,3705.7714285714283,69.19638030722155,3531.253333333333,148.1465647380242
2021-12-28,3587.9,0,1,28,12,4,362,52,2021,0.7818314824680298,0.6234898018587336,-0.05587875690537313,0.9984375616565666,-2.4492935982947064e-16,1.0,3661.9,3710.1,3306.6000000000004,3541.8,3688.3142857142857,82.12846499178731,3540.63,142.22090672733108
2021-12-29,3549.8,0,2,29,12,4,363,52,2021,0.9749279121818236,-0.22252093395631434,-0.03869579017652689,0.9992510374388481,-2.4492935982947064e-16,1.0,3587.9,3732.2,3387.2,3566.1500000000005,3662.2571428571428,93.96625027358753,3546.05,139.23916846376991
2021-12-30,3619.8,0,3,30,12,4,364,52,2021,0.43388373911755823,-0.900968867902419,-0.021501372740813793,0.999768818762748,-2.4492935982947064e-16,1.0,3549.8,3758.3,3415.1,3590.5000000000005,3642.4714285714285,84.47484269071597,3552.8733333333334,137.6067934703614
2021-12-31,3651.8,0,4,31,12,4,365,52,2021,-0.433883739117558,-0.9009688679024191,-0.004300592702981974,0.9999907524084426,-2.4492935982947064e-16,1.0,3619.8,3784.8,3350.4000000000005,3638.1,3623.471428571429,57.90595001915676,3562.92,133.2480481839296
2022-01-01,3584.899999999999,0,5,1,1,1,1,52,2022,-0.9749279121818236,-0.2225209339563146,0.017201575418260506,0.9998520419557735,0.49999999999999994,0.8660254037844387,3651.8,3717.499999999999,3277.0,3662.8,3604.5285714285715,41.33834839009657,3573.1833333333334,121.83496775480862
2022-01-02,3478.8,0,6,2,1,1,2,52,2022,-0.7818314824680299,0.6234898018587334,0.03439806061360801,0.9994082116062598,0.49999999999999994,0.8660254037844387,3584.899999999999,3575.6,3334.7,3622.7,3590.7,63.09432092776008,3577.986666666666,114.74270687764134
2022-01-03,3661.6,0,0,3,1,1,3,1,2022,0.0,1.0,0.051584366869408364,0.9986686402879997,0.49999999999999994,0.8660254037844387,3478.8,3661.9,3352.9,3545.3,3590.657142857143,63.03797419395741,3588.2766666666666,107.47276056921062
2022-01-04,3722.7,0,1,4,1,1,4,1,2022,0.7818314824680298,0.6234898018587336,0.06875540848113941,0.9976335468520451,0.49999999999999994,0.8660254037844387,3661.6,3587.9,3286.3,3532.2,3609.9142857142856,80.28549949133655,3602.8233333333333,93.86215014522107
2022-01-05,3652.5,0,2,5,1,1,5,1,2022,0.9749279121818236,-0.22252093395631434,0.08590610426133272,0.9963032375991965,0.49999999999999994,0.8660254037844387,3722.7,3549.8,3420.5000000000005,3376.6,3624.585714285714,76.77632943757368,3610.5566666666664,87.67589879712656
2022-01-06,3576.3,0,3,6,1,1,6,1,2022,0.43388373911755823,-0.900968867902419,0.10303137904317879,0.9946781061893646,0.49999999999999994,0.8660254037844387,3652.5,3619.8,3502.3,3441.5000000000005,3618.371428571428,78.95770416888449,3613.023333333333,85.5401324780756
2022-01-07,3588.9999999999995,0,4,7,1,1,7,1,2022,-0.433883739117558,-0.9009688679024191,0.1201261651823505,0.9927586335250793,0.49999999999999994,0.8660254037844387,3576.3,3651.8,3543.4,3433.9,3609.399999999999,78.08939321915175,3614.5433333333335,84.66092891680537
2022-01-08,3450.2,0,5,8,1,1,8,1,2022,-0.9749279121818236,-0.2225209339563146,0.13718540405660057,0.9905453876091833,0.49999999999999994,0.8660254037844387,3588.9999999999995,3584.899999999999,3566.5,3453.3,3590.157142857143,98.94451066369491,3610.6666666666665,89.46323202889776
2022-01-09,3355.4,0,6,9,1,1,9,1,2022,-0.7818314824680299,0.6234898018587334,0.1542040475626894,0.988039023376751,0.49999999999999994,0.8660254037844387,3450.2,3478.8,3569.8,3449.9,3572.5285714285715,128.63075985530878,3603.5199999999995,100.69845185947756
2022-01-10,3509.1,0,0,10,1,1,10,2,2022,0.0,1.0,0.17117705961019986,0.985240282501282,0.49999999999999994,0.8660254037844387,3355.4,3661.6,3551.2000000000003,3468.1,3550.742857142857,123.85635304851257,3602.116666666667,101.7406848513512
2022-01-11,3561.4,0,1,11,1,1,11,2,2022,0.7818314824680298,0.6234898018587336,0.18809941761179758,0.9821499931752291,0.49999999999999994,0.8660254037844387,3509.1,3722.7,3412.0,3416.7,3527.7000000000003,99.05375644905214,3607.0966666666664,95.58410805485728
2022-01-12,3560.8,0,2,12,1,1,12,2,2022,0.9749279121818236,-0.22252093395631434,0.20496611396949532,0.9787690698649216,0.49999999999999994,0.8660254037844387,3561.4,3652.5,3528.8,3352.7,3514.6,84.84218683336768,3608.163333333333,94.85600878330165
2022-01-13,3569.9000000000005,0,3,13,1,1,13,2,2022,0.43388373911755823,-0.900968867902419,0.22177215755648186,0.975098513039961,0.49999999999999994,0.8660254037844387,3560.8,3576.3,3587.8,3511.2,3513.6857142857148,84.09768979331614,3607.5666666666666,95.04462593718374
2022-01-14,3471.1,0,4,14,1,1,14,2,2022,-0.433883739117558,-0.9009688679024191,0.23851257519407648,0.9711394088771653,0.49999999999999994,0.8660254037844387,3569.9000000000005,3588.9999999999995,3598.8,3569.8,3496.842857142857,78.09188726842355,3603.3099999999995,98.25611624377039
2022-01-15,3440.5000000000005,0,5,15,1,1,15,2,2022,-0.9749279121818236,-0.2225209339563146,0.2551824131233728,0.9668929289391521,0.49999999999999994,0.8660254037844387,3471.1,3450.2,3625.9,3572.2000000000003,3495.457142857143,79.13656670893354,3597.1299999999997,102.52412382223143
2022-01-16,3403.7,0,6,16,1,1,16,2,2022,-0.7818314824680299,0.6234898018587334,0.2717767384711357,0.9623603298276545,0.49999999999999994,0.8660254037844387,3440.5000000000005,3355.4,3644.6,3430.9,3502.3571428571427,65.88585728726261,3589.1,107.96743123227299
2022-01-17,3620.6,0,0,17,1,1,17,3,2022,0.0,1.0,0.2882906407095177,0.9575429528116719,0.49999999999999994,0.8660254037844387,3403.7,3509.1,3626.4,3457.6,3518.285714285714,79.79718935258843,3588.9066666666668,107.9035103239414
2022-01-18,3708.999999999999,0,1,18,1,1,18,3,2022,0.7818314824680298,0.6234898018587336,0.3047192331091634,0.9524422234305676,0.49999999999999994,0.8660254037844387,3620.6,3561.4,3477.9,3543.3000000000006,3539.371428571428,107.70824348343635,3596.61,107.95457968915015
2022-01-19,3750.7,0,2,19,1,1,19,3,2022,0.9749279121818236,-0.22252093395631434,0.321057654185271,0.9470596510722283,0.49999999999999994,0.8660254037844387,3708.999999999999,3560.8,3631.1,3507.4000000000005,3566.5,134.5704648130549,3600.5966666666664,111.42477123008663
2022-01-20,3785.900000000001,0,3,20,1,1,20,3,2022,0.43388373911755823,-0.900968867902419,0.3373010691361842,0.9413968285264122,0.49999999999999994,0.8660254037844387,3750.7,3569.9000000000005,3710.1,3631.6,3597.3571428571427,158.17443806489328,3603.1233333333334,114.80173819221119
2022-01-21,3808.1,0,4,21,1,1,21,3,2022,-0.433883739117558,-0.9009688679024191,0.3534446712740877,0.9354554315134164,0.49999999999999994,0.8660254037844387,3785.900000000001,3471.1,3732.2,3702.499999999999,3645.5,164.50048632147622,3605.653333333333,118.52052850945225
2022-01-22,3642.6,0,5,22,1,1,22,3,2022,-0.9749279121818236,-0.2225209339563146,0.3694836834473831,0.9292372181882051,0.49999999999999994,0.8660254037844387,3808.1,3440.5000000000005,3758.3,3751.1,3674.371428571428,138.1490464955204,3601.7966666666666,115.21856137383618
2022-01-23,3533.8,0,6,23,1,1,23,3,2022,-0.7818314824680299,0.6234898018587334,0.38541335945432564,0.9227440286201427,0.49999999999999994,0.8660254037844387,3642.6,3403.7,3784.8,3758.4,3692.957142857143,98.8182314006143,3593.4300000000003,110.48755320755428
2022-01-24,3730.3,0,0,24,1,1,24,4,2022,0.0,1.0,0.4012289854475009,0.9159777842484877,0.49999999999999994,0.8660254037844387,3533.8,3620.6,3717.499999999999,3806.3,3708.628571428572,94.01244091938915,3593.856666666667,111.00668722736683
2022-01-25,3789.999999999999,0,1,25,1,1,25,4,2022,0.7818314824680298,0.6234898018587336,0.4169258813287287,0.908940487313808,0.49999999999999994,0.8660254037844387,3730.3,3708.999999999999,3575.6,3790.900000000001,3720.2000000000003,98.92246121754131,3601.003333333333,116.55377768203401
